Name,Operation,Command Sent,Response Received,Conversion,Medium of transmission,Date and Time
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:33
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:35
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:37
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:39
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:41
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:43
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:45
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:47
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:50
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:51
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:54
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:55
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:57
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:18:59
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:02
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:04
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:06
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:08
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:10
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:12
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:14
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:16
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:18
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:20
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:22
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:24
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:26
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:28
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:30
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:33
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:35
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:37
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:39
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:41
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:43
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:45
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:47
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:49
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:51
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:53
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:55
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:57
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:19:59
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:01
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:03
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:05
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:08
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:09
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:12
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:14
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:16
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:18
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:20
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:22
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:24
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:26
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:28
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:30
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:32
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:34
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:36
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:38
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:41
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:43
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:45
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:47
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:49
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:51
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:53
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:55
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:57
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:20:59
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:01
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:03
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:06
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:07
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:09
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:12
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:21:28
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:43
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:44
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:45
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:47
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:49
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:50
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:51
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:52
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:27:53
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:04
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:05
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:07
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:09
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:10
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:11
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:46
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:47
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:48
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:51
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:52
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:54
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:55
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:56
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:57
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:29:59
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:00
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:02
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:03
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:06
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:08
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:09
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:10
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:11
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:13
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:30:14
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:13
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:14
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:15
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:16
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:17
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:18
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:19
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:20
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:21
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:22
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:23
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:25
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:25
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:26
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:27
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:28
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:29
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:31
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:32
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:33
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:34
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:35
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:36
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:37
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:38
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:39
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:33:40
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:20
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:20
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:22
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:23
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:24
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:25
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:26
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,CAN,2026-09-03 15:38:27
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:42:18
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:42:23
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:51
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:52
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:53
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:55
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:56
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:57
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:42:59
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:00
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:03
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:04
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:05
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:07
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:08
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:09
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:11
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:12
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:14
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:15
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:17
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:19
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:20
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:21
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:23
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:26
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:47
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:43:52
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:48
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:49
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:51
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:53
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:54
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:56
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:57
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:58
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:44:59
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:01
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:02
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:04
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:05
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:06
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:08
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:09
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:11
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:12
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:14
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:16
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:17
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:18
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:20
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:21
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:23
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:24
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:26
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:28
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:30
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:31
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:32
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:33
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:35
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:36
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:38
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:39
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:40
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:43
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:44
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:46
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:47
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:49
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:50
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:51
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:54
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:55
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:56
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:58
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:45:59
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:00
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:02
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:03
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:05
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:07
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:09
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:10
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:11
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:12
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:14
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:16
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:17
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:19
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:20
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:21
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:23
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:24
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:25
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:27
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:28
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:29
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:31
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:32
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:34
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:36
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:37
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:39
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:40
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:41
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:42
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:43
